X,Y
49.1547405015568,-12.1371673207
49.1542179032698,-12.1366656603733
49.1928788488484,-12.2302772614412
49.1544254113654,-12.1365340634696
49.4250589817309,-12.456677071745
49.1545736743776,-12.1370261879471
49.3368689191324,-12.3210779639985
49.4291351275775,-12.4456584307552
49.4294958488757,-12.4447863185233
49.2734770306673,-11.9670656000601
49.4302232746401,-12.4451847627285
49.4299369396087,-12.4452872256892
49.2715529257599,-11.9658392855739
49.4293837262409,-12.4451712811634
49.4290907626553,-12.4445623318038
49.4258767873807,-12.4565374622344
49.4302857871024,-12.4449771232993
49.4275935766301,-12.4453560892816
49.4297427864526,-12.4455004930854
49.4288902144727,-12.4459097176588
49.4298445830255,-12.4459576063909
49.4272500119521,-12.4459185256967
49.4286861449252,-12.4488017162656
49.4284169109478,-12.4487910631676
49.4286553574663,-12.4451202186545
49.4312415904087,-12.4457884610227
49.3364219513252,-12.3212159555287
49.4256571355719,-12.4565834634753
49.4228908739833,-12.4419305389225
49.4232244567053,-12.4418400819432
49.3467215078359,-12.3174847341061
49.342383154729,-12.3144828238893
49.3440723350025,-12.3145157143066
49.3365255348306,-12.3146678246906
49.2965425400872,-12.0295063265891
49.286023700183,-12.0027226725369
49.2858382112282,-12.0019332346595
49.2858965706591,-12.0015512917798
49.286521342399,-12.0028914129832
49.2883256962304,-12.0026502250635
49.2886082727584,-12.0022954499119
49.2900435527858,-12.0006900622839
49.2894373762409,-12.0009932339799
49.2778140765508,-11.9709857629344
49.2789453914151,-11.972142349535
49.2793115046641,-11.972367876763
49.2806601308245,-11.9719376567852
49.2801545118588,-11.9713530794346
49.2845145635135,-11.9702500975164
49.2849714219729,-11.9703089877784
49.2823697833372,-11.9691067000873
49.2834322254451,-11.9701276743552
49.289553877615,-11.9772429224472
49.2902820094066,-11.9780511906795
49.2944629316661,-11.9933800284494
49.2896999992553,-11.9933735249352
49.2959398620388,-11.9883723891026
49.2972979693471,-11.9896980051761
49.2979752577217,-11.9901754435768
49.2981523840644,-11.990344510737
49.2988515077554,-11.9916550789047
49.3003771066115,-11.9930090723397
49.2997430790981,-11.9881657229589
49.2996609111984,-11.9878259243984
49.2999720483857,-11.9895276467239
49.2999752655913,-11.9887576909639
49.2974434492627,-11.9964058754784
49.2964315505709,-11.9961374760813
49.2966623902633,-11.9956951868886
49.29072469877,-11.9954859603435
49.2981025788719,-11.9913433029904
49.2975206743051,-11.9906072592588
49.2986930634884,-11.9913844008624
49.2984005072124,-11.9899391017862
49.2989590902156,-11.9924281364421
49.2992704436645,-11.9936386828286
49.2997067250749,-11.9943831809468
49.2987302307309,-11.9936771551003
49.2999065245248,-11.9944365109234
49.299770094968,-11.9913836608009
49.3001441202821,-11.9913911113459
49.301471268023,-11.9901737605412
49.3005542667728,-11.9899234902093
49.3006154861984,-11.9910913470507
49.3001175459016,-11.9910054339383
49.297803421847,-11.9903679970702
49.2980667450744,-11.9908932861014
49.2982635115855,-11.9922194409824
49.3001121850912,-11.9889453063839
49.2997222343184,-11.989302171968
49.2995529920542,-11.9885339895301
49.2974562830182,-11.9848922275839
49.2978834650246,-11.9854523376575
49.2904037567991,-11.9761137634478
49.2932971275982,-11.9990985252905
49.295249502828,-11.9998910719436
49.2942811944219,-11.9971666952036
49.3039739931836,-12.0080618275568
49.3011495589908,-12.0053066313463
49.3006647798413,-12.0048011578637
49.3020439290141,-12.0056710474955
49.301389520004,-12.0051662168086
49.3054208593407,-12.011935906514
49.3057312414553,-12.0118687175506
49.3055849621362,-12.0124637440925
49.3041799802254,-12.0108948174231
49.3052141669515,-12.0113220870184
49.3040932613064,-12.0125879467368
49.3046089897683,-12.0106332781709
49.3051968215045,-12.0120497285926
49.3053414968906,-12.0116114044368
49.3053434564849,-12.011823636264
49.3044812164975,-12.0101277887705
49.3035413535924,-12.0101179862788
49.3013813298223,-12.0048839803103
49.301086039898,-12.0045979733123
49.3015159784822,-12.0060951815758
49.3018070910775,-12.0059613636057
49.3011859262022,-12.0063232334681
49.3013878817858,-12.0058435253976
49.3010554522245,-12.0065663198548
49.3017363620221,-12.0070340631092
49.3054979715796,-12.0147156146793
49.3051849196999,-12.0148906067397
49.304399210895,-12.0142447099006
49.304218245624,-12.0144224209316
49.3035362014632,-12.0135469086435
49.3010776265976,-12.0150032887136
49.3013212181656,-12.0154169563982
49.307897528308,-12.0168544771707
49.3082006117856,-12.0170947161991
49.3006760180077,-12.0042229864735
49.3047951426186,-12.0314606256931
49.3192175410294,-12.0435318530246
49.3176169168426,-12.0430671862491
49.3182511852071,-12.0443328092244
49.31853750151,-12.0448823581815
49.317413370509,-12.0435886720666
49.3184743038058,-12.0429425091288
49.3170537813737,-12.0432235992636
49.317997753735,-12.043656483536
49.3179608130792,-12.0493427570571
49.3187241157697,-12.0502677152075
49.3180934444186,-12.0497524551412
49.3184724886322,-12.0498123017032
49.3182008778873,-12.0499164003246
49.3179165313595,-12.0499679297846
49.3170466543055,-12.0484029897855
49.3178471008197,-12.0490145167762
49.3174281008972,-12.0491809706813
49.3108079875546,-12.048834939379
49.3116654260212,-12.0492200061209
49.313429646448,-12.0599942518796
49.3296080454305,-12.1067180138423
49.3297962209646,-12.1072388286335
49.328632533079,-12.106187229687
49.329310455076,-12.1064470480378
49.3299304487176,-12.1059056520139
49.3329924936191,-12.1080404111856
49.3227049148077,-12.1048505857373
49.320894724717,-12.1046366222302
49.3374282984918,-12.1105355329258
49.3403531140833,-12.1113379660001
49.3395533621049,-12.1073050554822
49.3407631406712,-12.1075114680662
49.3411006511597,-12.107240400812
49.3397191212003,-12.1075600969255
49.3408488059574,-12.1071557528932
49.3402554227061,-12.1078121379981
49.3405301920245,-12.1116003190961
49.3403400181514,-12.1109134618055
49.3396952160356,-12.1057552338086
49.3399411436702,-12.1073580850167
49.3406976648739,-12.1076382680693
49.3406063035499,-12.1071397276308
49.3403052037509,-12.1066684356957
49.340363782327,-12.1062218114719
49.3396836298801,-12.1069259357153
49.3465775415258,-12.1019440278357
49.3456037416231,-12.1021143586779
49.3442372054306,-12.1007503854797
49.3447368532267,-12.1004659747246
49.3440771246691,-12.101937118485
49.3430906347432,-12.1013952276158
49.3431028437319,-12.1015227178904
49.343925106838,-12.1002557791047
49.346050071957,-12.100180449112
49.3456504311177,-12.0999401453413
49.3444165466476,-12.100225433973
49.3444734566836,-12.0977312813062
49.3493734047461,-12.1027663705678
49.3482142332655,-12.1038919513259
49.3487321186831,-12.1038751594638
49.3490737366823,-12.1040952069163
49.3524784782011,-12.102685876821
49.3505897842926,-12.101370562182
49.3505332200637,-12.1010829533285
49.3514151274455,-12.1006667132025
49.3514873677346,-12.1013386263618
49.3501792625455,-12.1009898059034
49.349564422969,-12.0993974784269
49.3376262522365,-12.0963129192541
49.3357772014831,-12.0970684126301
49.3368767098868,-12.0963774560359
49.3360598659493,-12.0963181582477
49.3390989132033,-12.0952383757372
49.3302653092498,-12.1031940498889
49.3379675279431,-12.0826500526695
49.3381919775755,-12.0824759161481
49.3341137208428,-12.081873327957
49.3308209782571,-12.0774188962365
49.3421363333177,-12.1134965024486
49.3436216072361,-12.1126292881586
49.3437255464686,-12.1141556513361
49.3441223149479,-12.1141070737195
49.3442280718295,-12.1146157701772
49.343608537387,-12.1143369534169
49.3440100737903,-12.1146478091766
49.3442339692656,-12.1150629008014
49.3373620833428,-12.1206473012156
49.3370918952236,-12.121036030491
49.3358687957779,-12.1225392338645
49.3389417402426,-12.1242273516656
49.3389402896302,-12.1244896667586
49.3392504922003,-12.1250310058045
49.3384536560532,-12.1237715390424
49.3393588485218,-12.1246767365967
49.3406165579406,-12.1260610531527
49.3412782330483,-12.1266158438372
49.3411946813103,-12.1271617136139
49.3410631593514,-12.1268933342954
49.3411238222582,-12.1277799648237
49.3407771140225,-12.1264808873602
49.3405945175206,-12.1274140467734
49.3399291923476,-12.1252874361889
49.3390146345765,-12.1252927860941
49.3398754641098,-12.1256774119706
49.340517520996,-12.128277241296
49.3394930129592,-12.1259221381916
49.3400735934768,-12.126096224371
49.3617247825204,-12.1987689146975
49.3615646892963,-12.199108168261
49.3361136590744,-12.1355213383402
49.3356123579985,-12.1352308904093
49.3631813991395,-12.1996548408014
49.3414120688886,-12.1484827180709
49.362295870654,-12.1995874753445
49.3350235784504,-12.127114273289
49.3377608230423,-12.137035157691
49.3415468115412,-12.1481077309862
49.4244601230022,-12.4470955921552
49.4244740028352,-12.4474693164662
49.4248798524629,-12.4469690633107
49.4030124176438,-12.4273605696045
49.401222428564,-12.4267358838845
49.3362948878237,-12.1343219860863
49.4006212501524,-12.4279844355305
49.4235647703081,-12.4414783776361
49.3620721843507,-12.198632799751
49.4017383251972,-12.427107940425
49.4021112610025,-12.4266897455224
49.4024421991006,-12.4269222299433
49.4021609299996,-12.42737772426
49.4040389802312,-12.4257801620711
49.4040315975315,-12.4258748817121
49.4038241145934,-12.425242400054
49.4031729803535,-12.4277863866734
49.4040345363606,-12.419309221658
49.4045368398595,-12.4150476463216
49.4039210041461,-12.4149140538427
49.4064886916835,-12.4069567228893
49.4061884092251,-12.4043087611803
49.4095986977343,-12.4179947865382
49.4092556509031,-12.4189546566717
49.4102151242475,-12.4181269769735
49.4098347310353,-12.4183881568568
49.4061238849959,-12.4197522756054
49.4095096476556,-12.4160556991834
49.4146541827546,-12.4110695917931
49.4149091667874,-12.4109521130707
49.4046779937062,-12.4266417795335
49.4049144056846,-12.4264804644197
49.4049599643879,-12.4265327346395
49.4495600684531,-12.482410492977
49.4046951918655,-12.4267979121965
49.4505121269685,-12.4816324607347
49.4528964755655,-12.4809493153175
49.4491403495555,-12.4823690127242
49.4434937205498,-12.4761167572606
49.1768605149242,-12.2650680110167
49.1769518695646,-12.2645849763705
49.1770489321806,-12.2644186290801
49.1768871469582,-12.2647504290181
49.175792768383,-12.2642476875975
49.1759392624431,-12.264206327265
49.1758816354275,-12.264151663166
49.1757690881252,-12.2641193911025
49.1760889163546,-12.2641425589075
49.1762734503893,-12.2640279016035
49.175928085884,-12.2640655429431
49.173859582195,-12.2645562115791
49.174403833973,-12.2645511370786
49.1746346014406,-12.2648527595371
49.1740575216022,-12.2649957009199
49.1752145213109,-12.2655049806758
49.1753326445802,-12.2655148565988
49.1752854205339,-12.2656621118121
49.1757679885313,-12.2663830362373
49.1752870930728,-12.2660055021615
49.175364474801,-12.266163680334
49.1751091442083,-12.2655991943035
49.1752958702597,-12.2669307209961
49.1753306173278,-12.267079664039
49.1755808617383,-12.2671886784262
49.1741729718529,-12.2681969290729
49.1776499786565,-12.2642935537306
49.1769306788455,-12.2685824138449
49.1709352322307,-12.2684997141798
49.1707737283761,-12.2684542247139
49.1701922755195,-12.2683225119962
49.1708083576336,-12.2665704829345
49.1708167463148,-12.2668106323733
49.1707185601111,-12.267120563747
49.1706438558253,-12.2672600259922
49.1705936825088,-12.2673631440073
49.170548524831,-12.2673356927589
49.1713594212517,-12.2654741162174
49.1712884657786,-12.2654511886292
49.171141242166,-12.265601372153
49.1710374670681,-12.2656971927541
49.1728163027903,-12.266385623643
49.1728897765927,-12.2662932453515
49.1675381690567,-12.2658299454632
49.1714571261416,-12.2759929375948
49.1714937829264,-12.2761674504263
49.1716478385172,-12.2764487739221
49.1723774670242,-12.2770305178697
49.172431226867,-12.2767492970089
49.169588184054,-12.2756314082595
49.1698397661449,-12.2754519597241
49.1702207846562,-12.2761067720236
49.1701571353097,-12.275499222806
49.1701849276701,-12.2762921845022
49.1700849796968,-12.2763805884395
49.1701524368286,-12.2764413980405
49.1699770181645,-12.2767882342942
49.1695199683648,-12.2768794007551
49.169281543919,-12.2765792347663
49.1699687154054,-12.2772290342641
49.1713090518111,-12.2741057794141
49.1722228356207,-12.2748149220898
49.1717300054204,-12.2744365275815
49.1715861066798,-12.2744337526559
49.172338134771,-12.2745718759244
49.1722033107145,-12.2753393459893
49.1727416031549,-12.2747969836569
49.1728100299336,-12.2748405096315
49.1736535344499,-12.2750708072182
49.1735526598702,-12.2736317084329
49.1725442693371,-12.2741828197006
49.1734046955711,-12.2738269945603
49.1722449986688,-12.2726050077865
49.1725277481566,-12.272668707903
49.1732712680378,-12.273222311947
49.168317783747,-12.2730059844396
49.1662506880228,-12.2741583160885
49.166976891665,-12.2748618978043
49.1665621515741,-12.274846373895
49.1670944502646,-12.2746170107538
49.1675439938235,-12.274283774747
49.1659963088744,-12.2752526505447
49.1659321491633,-12.2753413023941
49.1663138594507,-12.2751855944825
49.1662807970163,-12.2749784807098
49.1667195413929,-12.2754783743871
49.1671147178581,-12.2759111047275
49.1673555429304,-12.275455506654
49.1683396980371,-12.2755380448769
49.1675114034855,-12.2762545339686
49.1660697622718,-12.2766813566072
49.1660632250408,-12.2765063315233
49.165610913957,-12.2755288695773
49.1661382542109,-12.2757854784236
49.1646217261034,-12.2748287423624
49.1647572201373,-12.2747696281286
49.1645028860974,-12.2747927828202
49.1646675621208,-12.274630289683
49.1643196859164,-12.2746409882655
49.163824441068,-12.2749014617821
49.1637470214165,-12.2747013432391
49.163772301586,-12.2750877526087
49.163971763619,-12.2754177342192
49.1638724913468,-12.2754418289959
49.1642627180615,-12.2757729826471
49.1656485329507,-12.2727803183133
49.1655589240608,-12.2725935623111
49.1702190151706,-12.2722921159257
49.1654217644548,-12.2626386647332
49.1657665848081,-12.2628343820192
49.1655635375435,-12.2629366041971
49.166536472338,-12.2632801977912
49.1658206790847,-12.2629031935221
49.1656683919571,-12.2628608132638
49.165461665371,-12.2629697569579
49.1660735041374,-12.2625287230656
49.1652615138616,-12.2630854106728
49.1650513242186,-12.2630602421901
49.1657319279432,-12.2622347382089
49.1575056287377,-12.2716219073194
49.1567220139623,-12.2716751544395
49.157097154841,-12.2715785966406
49.1690474777313,-12.2422100173461
49.1688869745187,-12.242190945424
49.1691263436804,-12.2427063099859
49.1686958976325,-12.2428350375282
49.1855898158779,-12.2246934810526
49.166131486556,-12.2130664346164
49.1673094312534,-12.2144765554079
49.168945420928,-12.215402838285
49.1689195613921,-12.2147906291944
49.1685339297346,-12.2156877526264
49.1666261489521,-12.2145816099395
49.2102160402913,-12.2110071782596
49.2096137220255,-12.2110072372062
49.2100185595996,-12.2108963016243
49.2102053181,-12.210745298009
49.2035910659523,-12.2106889052303
49.2033192744256,-12.2107362065862
49.2035590268606,-12.2108786597272
49.2072884201775,-12.2102600104459
49.205200462974,-12.2089597162098
49.1661722307347,-12.2158030764397
49.2055155304848,-12.2089763972131
49.190422489392,-12.2276806766969
49.1849148189651,-12.2243767613464
49.1905268846815,-12.2277507329642
49.1919992261663,-12.2238041469647
49.1922133341559,-12.2234546389807
49.1919943142473,-12.223606321919
49.191622442796,-12.2240357193345
49.1910624888222,-12.2244445285832
49.1907911513895,-12.2245721997145
49.1905244897109,-12.2244771939294
49.1915154760016,-12.2244441966661
49.1909396521,-12.2246877921204
49.1910361399807,-12.2251613339494
49.1902969294138,-12.2258026917496
49.1910153318922,-12.2254535488586
49.1908068062606,-12.225247593805
49.1909564222396,-12.2255738901727
49.1929194774852,-12.2255301322206
49.1901912234358,-12.227214796537
49.1903604256156,-12.228688917367
49.1901659578881,-12.2254565363191
49.1900917983552,-12.2261671377325
49.1903302034191,-12.22498278429
49.1921747366453,-12.2239907601407
49.1933039075264,-12.222049903136
49.2018644883884,-12.2103120888804
49.2020711217339,-12.2104659159017
49.201974002134,-12.2104039079193
49.2024457734969,-12.2103404054047
49.2026937718236,-12.2101914785142
49.2034684800575,-12.2099669328721
49.1759404775134,-12.217673729853
49.173457632174,-12.2178620746823
49.2098125574747,-12.1729179787398
49.2102978967603,-12.1728882998119
49.2100278429197,-12.172816657555
49.2123672771929,-12.1722753122572
49.2118835354701,-12.1720270209074
49.2027610296631,-12.1654437865601
49.2026419436813,-12.16503148907
49.2022696779744,-12.165346115881
49.2028241477004,-12.1652728725333
49.2033171953809,-12.1656704639459
49.2034156938343,-12.1653941011308
49.2036705330639,-12.165049459632
49.201987560284,-12.1658141997758
49.2011777582208,-12.1655025555081
49.2022483766769,-12.1648589163233
49.1850235383916,-12.12231560497
49.1836305881354,-12.1209874102723
49.1837631482595,-12.1219678921734
49.1650981713122,-12.1078549378614
49.16507714687,-12.1031546709889
49.1649033981369,-12.1033763730372
49.1655832814242,-12.1038725644954
49.165382389077,-12.1034905380195
49.1651213196336,-12.1033070164118
49.165577741445,-12.1040917929898
49.1642565754667,-12.1027261678537
49.1626115190231,-12.1030205197163
49.2058749074119,-12.0687054672311
49.2061193210705,-12.0678976631708
49.2070052332848,-12.0685989229984
49.2052097705039,-12.0686269953078
49.2055980540948,-12.0689228818857
49.2049073293034,-12.0679336780632
49.205029004141,-12.0677213307346
49.2052270361115,-12.0677621929363
49.2056745202009,-12.0679066971523
49.2053890384023,-12.0675604919943
49.2055679285279,-12.0679632123063
49.2053107862575,-12.0685473084443
49.2066946376705,-12.0676833247298
49.2071230661484,-12.0682041712304
49.2065933060262,-12.0680431973892
49.2074092277606,-12.0681789509283
49.2067926606942,-12.068609381978
49.206757437899,-12.0678757128193
49.2069502714119,-12.0677142869521
49.2077329241523,-12.0681680325778
49.2073176219344,-12.0683303066208
49.2063960895433,-12.0684761362115
49.2054788635389,-12.0685011421822
49.2069095152909,-12.0681302929236
49.2067428070658,-12.0681158931673
49.2069965710135,-12.0673742687297
49.206576584555,-12.0674102047301
49.2060062830653,-12.0680850452191
49.2054376380663,-12.0666427039959
49.2064820193911,-12.0680873484786
49.2065762911835,-12.0676225485063
49.205718449108,-12.0677174747788
49.2054847013768,-12.0677390714651
49.2053134626855,-12.0690615073584
49.2058084113239,-12.0680754170888
49.2081540225468,-12.068615050638
49.2079723071834,-12.0689928859875
49.2081143816866,-12.0679630395709
49.2084471334602,-12.0680845664955
49.210388715959,-12.0674152784802
49.2119131339936,-12.0669618353559
49.1777858006239,-12.2851957630348
49.1868120283495,-12.2776754932592
49.1867520086608,-12.2776426286541
49.1872546706974,-12.277986247109
49.1874759406812,-12.2781840737299
49.1874008530566,-12.2782025613295
49.1859153532299,-12.2763184571944
49.1855636994695,-12.2759903076785
49.2123647414738,-12.2409995997024
49.2122879210645,-12.2408795451369
49.212166819196,-12.2407732340018
49.2122153393676,-12.2408481471882
49.2139797080812,-12.2237313674913
49.2140642525676,-12.2235960472251
49.2834827471329,-12.0618812971981
49.2855803179571,-12.0018410234938
49.2853978857104,-12.0013437648969
49.2838188964701,-12.0005600125729
49.2838054419198,-12.0006944351981
49.2838709706355,-12.0008184910941
49.2841498852588,-12.0011440705199
49.2839634506792,-12.00068106529
49.2846032503709,-12.0012866786696
49.2846955248182,-12.0010962284333
49.2742204770995,-11.9623541200047
49.2743428058696,-11.9622924428448
49.2760175526762,-11.9647441449625
49.2760403641298,-11.9652639679955
49.27588416709,-11.9654682585063
49.2759544518347,-11.9655508908164
49.2764952390687,-11.9652720278976
49.2768212616009,-11.9652048667163
49.2767825387428,-11.9654750127575
49.2762298750804,-11.9652140059596
49.1719641214594,-12.2676118814165
49.1718255096934,-12.2681984644643
49.172009402558,-12.2682068976362
49.1800453421145,-12.2587521289314
49.1802509925215,-12.258665016582
49.1797496199155,-12.2588484909602
49.1798654915264,-12.2588189314266
49.1798873401695,-12.2589941626617
49.1794569337256,-12.258956453529
49.1796082305342,-12.2593396704854
49.1800094128663,-12.2597741297492
49.179927325975,-12.2596218307075
49.1801107737984,-12.2593641355364
49.1802677205245,-12.2593666209337
49.1806251012469,-12.2593846767735
49.1809070146022,-12.2594558131344
49.1806528332502,-12.2585140689399
49.1805501182108,-12.2595293543715
